%time,field
1548122296269413948,0.0
1548122296317951917,0.0
1548122296366143941,0.0
1548122296413914918,0.0
1548122296462119102,0.0
1548122296558135032,0.0
1548122296606172084,0.0
1548122296653645038,0.0
1548122296702136039,0.0
1548122296750258922,0.0
1548122296797811031,0.0
1548122296846216917,0.0
1548122296893990993,0.0
1548122296941865921,0.0
1548122296990098953,0.0
1548122297038125991,0.0
1548122297085953950,0.0
1548122297134154081,0.0
1548122297182723045,0.0
1548122297230918884,0.0
1548122297278945922,0.0
1548122297327059984,0.0
1548122297375097036,0.0
1548122297423227071,0.0
1548122297471111059,0.0
1548122297519155025,0.0
1548122297567059993,0.0
1548122297615091085,0.0
1548122297663063049,0.0
1548122297711182117,0.0
1548122297807202100,0.0
1548122297855099916,0.0
1548122297903119087,0.0
1548122297951047897,0.0
1548122297999232053,0.0
1548122298047188043,0.0
1548122298096071958,0.0
1548122298144134998,0.0
1548122298192117929,0.0
1548122298239959001,0.0
1548122298288103103,0.0
1548122298336033105,0.0
1548122298383965015,0.0
1548122298432074069,0.0
1548122298480175018,0.0
1548122298528134107,0.0
1548122298576175928,0.0
1548122298623872995,0.0
1548122298672188997,0.0
1548122298720078945,0.0
1548122298768011093,0.0
1548122298816095113,0.0
1548122298864103078,0.0
1548122298911992073,0.0
1548122299008232116,0.0
1548122299057138919,0.0
1548122299105269908,0.0
1548122299153177022,0.0
1548122299201139926,0.0
1548122299249046087,0.0
1548122299297162055,0.0
1548122299345110893,0.0
1548122299393122911,0.0
1548122299441270112,0.0
1548122299489224910,0.0
1548122299537151098,0.0
1548122299585159063,0.0
1548122299633054018,0.0
1548122299681080102,0.0
1548122299728852987,0.0
1548122299777205944,0.0
1548122299825011968,0.0
1548122299873164892,0.0
1548122299921042919,0.0
1548122299970165967,0.0
1548122300018065929,0.0
1548122300066165924,0.310000002384
1548122300113765954,0.0
1548122300162137031,0.0
1548122300258157014,0.0
1548122300306143045,0.0
1548122300354141950,0.0
1548122300402127027,0.0
1548122300450128078,0.0
1548122300498112916,0.0
1548122300546206951,0.0
1548122300594044923,0.0
1548122300642134904,0.0
1548122300690048933,0.0
1548122300738080978,0.0
1548122300785924911,0.0
1548122300834058046,0.0
1548122300881968975,0.0
1548122300930910110,0.0
1548122300979016065,0.0
1548122301027177095,0.0
1548122301075076103,0.0
1548122301123099088,0.0
1548122301170905113,0.0
1548122301218977928,0.0
1548122301266902923,0.0
1548122301314932107,0.0
1548122301363199949,0.0
1548122301411108970,0.0
1548122301507105112,0.0
1548122301554924011,0.0
1548122301603034973,0.0
1548122301651257038,0.0
1548122301698987960,0.0
1548122301746942996,0.0
1548122301795167922,0.0
1548122301843904972,0.00999999977648
1548122301892060995,0.159999996424
1548122301939909934,0.0
1548122301988149881,0.0
1548122302036089897,0.0
1548122302083952903,0.0
1548122302132023096,0.0
1548122302179920911,0.0
1548122302228023052,0.0
1548122302276165962,0.0
1548122302324014902,0.0
1548122302372080087,0.0
1548122302420027971,0.0
1548122302468163967,0.0
1548122302516062974,0.0
1548122302564147949,0.0
1548122302611974954,0.0
1548122302708170890,0.0
1548122302756182909,0.0
1548122302805126905,0.0
1548122302853048086,0.0
1548122302901186943,0.0
1548122302949074983,0.0
1548122302997167110,0.0
1548122303044858932,0.0
1548122303093082904,0.0
1548122303140829086,0.0
1548122303188841104,0.0
1548122303237092018,0.0
1548122303284915924,0.0
1548122303332787990,0.0
1548122303381004095,0.0
1548122303428864955,0.0
1548122303477083921,0.0
1548122303524915933,0.0
1548122303573208093,0.0
1548122303621125936,0.0
1548122303669258117,0.0
1548122303718125104,0.0
1548122303766156911,0.0
1548122303814044952,0.0
1548122303862159967,0.0
1548122303958193063,0.0
1548122304006167888,0.0
1548122304054220914,0.0
1548122304102206945,0.0
1548122304150156021,0.0
1548122304197928905,0.0
1548122304246246099,0.0
1548122304294164896,0.0
1548122304342123031,0.0
1548122304390064001,0.0
1548122304438075065,0.0
1548122304486083030,0.0
1548122304534178018,0.0
1548122304582098960,0.0
1548122304630198955,0.0
1548122304679186105,0.0
1548122304727180004,0.0
1548122304774981975,0.0
1548122304823044061,0.0
1548122304871062040,0.0
1548122304919188976,0.0
1548122304967000961,0.0
1548122305015070915,0.0
1548122305063061952,0.0
1548122305111125946,0.0
1548122305207065105,0.0
1548122305254793882,0.0
1548122305303114891,0.0
1548122305351090908,0.0
1548122305399139881,0.0
1548122305447084903,0.0
1548122305495230913,0.0
1548122305543093919,0.0
1548122305592092990,0.0
1548122305639746904,0.0
1548122305688095092,0.0
1548122305736042976,0.0
1548122305784251928,0.0
1548122305832082033,0.0
1548122305880186080,0.0
1548122305928109884,0.0
1548122305976083993,0.0
1548122306024199008,0.0
1548122306072093009,0.0
1548122306119992017,0.0
1548122306168047904,0.0
1548122306216008901,0.0
1548122306264029026,0.0
1548122306311867952,0.0
1548122306408128023,0.0
1548122306456064939,0.0
1548122306504100084,0.0
1548122306552980899,0.0
1548122306601140022,0.0
1548122306649022102,0.0
1548122306697041034,0.0
1548122306744718074,0.0
1548122306793011903,0.0
1548122306840893030,0.0
1548122306889081954,0.0
1548122306937005996,0.0
1548122306985115051,0.0
1548122307033008098,0.0
1548122307081036090,0.0
1548122307129093885,0.0
1548122307177036046,0.0
1548122307224682092,0.0
1548122307273118019,0.0
1548122307321012973,0.0
1548122307369204044,0.0
1548122307416886091,0.0
1548122307466073989,0.0
1548122307514080047,0.0
1548122307562211990,0.0
1548122307658260107,0.0
1548122307705764055,0.0
1548122307753725051,0.0
1548122307801601886,0.0
1548122307849227905,0.0
1548122307897185087,0.0
1548122307945113897,0.0
1548122307993318080,0.0
1548122308041136980,0.0
1548122308088913917,0.0
1548122308137233972,0.0
1548122308186101913,0.0
1548122308233895063,0.0
1548122308282089948,0.0
1548122308330043077,0.0
1548122308377856016,0.0
1548122308426892995,0.0
1548122308475003004,0.0
1548122308522912979,0.0
1548122308571619033,0.0
1548122308619057893,0.0
1548122308667052030,0.0
1548122308715003013,0.0
1548122308763031959,0.0
1548122308810973882,0.0
1548122308907263994,0.0
1548122308955414056,0.0
1548122309003197908,0.0
1548122309050935983,0.0
1548122309099045038,0.0
1548122309146995067,0.0
1548122309195034980,0.0
1548122309242839097,0.0
1548122309290997982,0.0
1548122309339905023,0.0
1548122309387921094,0.0
1548122309435914039,0.0
1548122309484086036,0.0
1548122309531836986,0.0
1548122309580081939,0.0
1548122309627839088,0.0
1548122309676088094,0.0
1548122309723948955,0.0
1548122309772089958,0.0
1548122309820024013,0.0
1548122309867963075,0.0
1548122309916059017,0.0
1548122309964044094,0.0
1548122310012032985,0.0
1548122310108047008,0.0
1548122310155894994,0.0
1548122310204061031,0.0
1548122310252974033,0.0
1548122310300913095,0.0
1548122310348762035,0.0
1548122310396995067,0.0
1548122310444978952,0.0
1548122310493181943,0.0
1548122310540987968,0.0
1548122310589093923,0.0
1548122310637094974,0.0
1548122310685014009,0.0
1548122310732790946,0.0
1548122310780992984,0.0
1548122310828978061,0.0
1548122310877059936,0.0
1548122310925136089,0.0
1548122310973025083,0.0
1548122311021125078,0.0
1548122311069026947,0.0
1548122311117197990,0.0
1548122311164839029,0.0
1548122311213845014,0.0
1548122311261346101,0.0
1548122311358155965,0.0
1548122311406049966,0.0
1548122311454101085,0.0
1548122311502325057,0.0
1548122311550126075,0.0
1548122311598187923,0.0
1548122311646015882,0.0
1548122311693965911,0.0
1548122311741991043,0.0
1548122311789973020,0.0
1548122311838002920,0.0
1548122311886459112,0.0
1548122311934076070,0.0
1548122311982027053,0.0
1548122312029897928,0.0
1548122312077967882,0.0
1548122312126025915,0.0
1548122312174868106,0.0
1548122312223021030,0.0
1548122312271564960,0.0
1548122312319101095,0.0
1548122312367098093,0.0
1548122312415050029,0.0
1548122312462964057,0.0
1548122312511099100,0.0
1548122312607049942,0.0
1548122312654974937,0.0
1548122312702862024,0.0
1548122312750929117,0.0
1548122312799061059,0.0
1548122312846971035,0.0
1548122312895008087,0.0
1548122312942894935,0.0
1548122312990966081,0.0
1548122313038999080,0.0
1548122313088078975,0.0
1548122313136045932,0.0
1548122313183939933,0.0
1548122313232069015,0.0
1548122313279922008,0.0
1548122313327965974,0.0
1548122313376059055,0.0
1548122313423990011,0.0
1548122313472035884,0.0
1548122313519968032,0.0
1548122313568169116,0.0
1548122313616008996,0.0
1548122313664103984,0.0
1548122313712565898,0.0
1548122313808182954,0.0
1548122313856096029,0.0
1548122313904222011,0.0
1548122313952033996,0.0
1548122314000109910,0.0
1548122314048739910,0.0
1548122314097085952,0.0
1548122314144964933,0.0
1548122314193078041,0.0
1548122314241132974,0.0
1548122314289113998,0.0
1548122314337140083,0.0
1548122314384859085,0.0
1548122314432878017,0.0
1548122314481046915,0.0
1548122314528973102,0.0
1548122314577064037,0.0
1548122314625041961,0.0
1548122314672658920,0.0
1548122314720988988,0.0
1548122314769025087,0.0
1548122314817805051,0.0
1548122314865005016,0.0
1548122314912980079,0.0
1548122314962068080,0.0
1548122315058244943,0.0
1548122315105215072,0.0
1548122315154058933,0.0
1548122315202688932,0.0
1548122315249774932,0.0
1548122315297962903,0.0
1548122315345776081,0.0
1548122315393873929,0.0
1548122315441875934,0.0
1548122315489763975,0.0
1548122315538180112,0.0
1548122315586074113,0.0
1548122315634010076,0.0
1548122315682013988,0.0
1548122315730159997,0.0
1548122315778157949,0.0
1548122315826113939,0.0
1548122315874165058,0.0
1548122315923434019,0.0
1548122315970894098,0.0
1548122316019102096,0.0
1548122316066860914,0.0
1548122316114963054,0.0
1548122316162885904,0.0
1548122316210956096,0.0
1548122316306919097,0.0
1548122316355001926,0.0
1548122316403089046,0.0
1548122316451055049,0.0
1548122316498982906,0.0
1548122316546838998,0.0
